Country Name,"Country Code","Series Name","Series Code","2000 [YR2000]","2001 [YR2001]","2002 [YR2002]","2003 [YR2003]","2004 [YR2004]","2005 [YR2005]","2006 [YR2006]","2007 [YR2007]","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]"
Canada,"CAN","Trade (% of GDP)","NE.TRD.GNFS.ZS","82.7653578503214","78.3442183943698","75.7070320779233","69.8400946170607","70.1924199909562","69.7591330167357","68.0521644769988","66.2834197482347","67.0236083618983","58.4743918224897","60.2081215044483","62.4987387708328","62.5955489395005","62.2310749013405","64.3786621564923","66.1649020669781","65.3636845215556","65.1010608504649","66.5998858508762","66.1714852804959","61.1567709632763"
Cayman Islands,"CYM","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","117.436583958714","117.117122140321","114.83853985004","105.472790158919"
Central African Republic,"CAF","Trade (% of GDP)","NE.TRD.GNFS.ZS","45.6597819937269","39.7304997372329","36.1085647794782","36.2312260023474","33.2439549188203","35.0709368656226","36.3958702287378","37.5808990187896","34.4375218095517","31.4942464896799","34.4304819543042","34.4756183327299","33.0594485943314","38.3992875721315","53.0950920179825","53.1451477769621","50.53064402191","57.1435457117119","49.6602000024318","50.0658000014868","49.5210200011921"
Chad,"TCD","Trade (% of GDP)","NE.TRD.GNFS.ZS","51.5711720135652","64.3219080406854","126.350807849912","83.3789149599315","101.768590921564","77.577493649797","77.0815766029615","75.1059962731949","69.0677746090641","64.8597511917067","63.7311691270791","57.5437561870898","54.3851887421013","51.5308164549816","40.8116269859319","48.5114982079885","43.9580149331537","43.2900613852468","46.7384317860183","46.6777247152768","40.6428170621932"
Channel Islands,"CHI","Trade (% of GDP)","NE.TRD.GNFS.ZS","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
Chile,"CHL","Trade (% of GDP)","NE.TRD.GNFS.ZS","58.7119230876973","62.1447669687645","62.4838519016295","65.693419590905","69.8893600532458","72.0625342380294","73.7116350448521","76.9770247140928","80.6766262406468","66.6860309631418","69.7176801370338","72.4816428077334","68.156142891334","65.1432879523879","65.6346281218887","59.3491104775309","56.0578610877723","56.0261589675707","58.177050633437","57.6117545680829","58.1828635629748"
China,"CHN","Trade (% of GDP)","NE.TRD.GNFS.ZS","39.0109424774998","38.0826469518334","42.1944423387413","51.0774801301803","58.6403340408439","61.3600749408237","63.5695798621627","61.2664640006176","56.7111330003209","44.4197644331119","49.8540722338977","49.9458272253643","47.4802130784317","45.9160413795571","44.0684564812532","38.6971848362625","36.177170692978","36.95085261586","36.8943843914718","35.1994202738836","34.0389507864581"
Colombia,"COL","Trade (% of GDP)","NE.TRD.GNFS.ZS","32.6670854693067","33.9011117949445","32.9826392144234","36.51618351723","35.8634269337995","37.422697494955","39.6413559606293","37.0988970982903","39.1676494164355","35.1561285074585","34.2646031687681","39.4704235545367","38.835151018669","37.9866487978457","37.4874656411103","38.3607641184453","36.202652984202","35.2829149424588","36.5347527968973","37.558533980839","34.0555709680101"
Comoros,"COM","Trade (% of GDP)","NE.TRD.GNFS.ZS","35.7574785306267","35.7572288509346","35.7571190335913","35.7569591176854","35.7570631253248","35.7574093238258","35.7572745739842","33.1561792127495","36.2185263542809","37.8969223253542","39.5501058029898","40.00094857244","40.8104424089423","39.2433304149929","39.2358244169194","37.8049520714563","37.1328797158337","40.164358921352","42.9961533369453","42.2680785372908","33.7299346029218"
"Congo, Dem. Rep.","COD","Trade (% of GDP)","NE.TRD.GNFS.ZS","27.0144029227569","25.0419375138391","29.3168456429821","54.0313561776419","49.3364146254994","51.0276749145565","44.7667089929736","72.9983031777719","72.9527093196566","63.0860045505312","80.9975153909582","83.4133637998303","66.7056747465748","72.5557545139014","74.1131729382021","57.7539236163245","68.0083342860132","65.9184525277578","72.5591739081336","60.9143523742792","61.0284707727916"
